"ReleaseVersion","InfRelativePath","DeviceDescription","HardwareId","IdentifierKind","IdentifierType","CompatibleIds","InstallSection","ServerProfile","AsPublishedStatus","ServerProjectionStatus","DeviceSelection","StaticAssessment","KmdfRequired","KmdfAssessment","UmdfRequired","UmdfAssessment"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhkmdf.inf","AMD Sensor Fusion Hub","PCI\VEN_1022&DEV_15E4","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdsfhkmdf_Device","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhkmdf.inf","AMD Sensor Fusion Hub","PCI\VEN_1022&DEV_15E4","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdsfhkmdf_Device","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhkmdf.inf","AMD Sensor Fusion Hub","PCI\VEN_1022&DEV_15E4","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdsfhkmdf_Device","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhkmdf.inf","AMD Sensor Fusion Hub","PCI\VEN_1022&DEV_15E4","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdsfhkmdf_Device","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhkmdfi2c.inf","AMD SFH KMDF I2C","PCI\VEN_1022&DEV_15E6","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdsfhkmdf_Device","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhkmdfi2c.inf","AMD SFH KMDF I2C","PCI\VEN_1022&DEV_15E6","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdsfhkmdf_Device","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhkmdfi2c.inf","AMD SFH KMDF I2C","PCI\VEN_1022&DEV_15E6","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdsfhkmdf_Device","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhkmdfi2c.inf","AMD SFH KMDF I2C","PCI\VEN_1022&DEV_15E6","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdsfhkmdf_Device","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.15","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhspbi2c.inf","AMD SFH I2C Controller","ACPI\AMDI0011","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amdsfhspbi2c_Device","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhspbi2c.inf","AMD SFH I2C Controller","ACPI\AMDI0011","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amdsfhspbi2c_Device","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhspbi2c.inf","AMD SFH I2C Controller","ACPI\AMDI0011","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amdsfhspbi2c_Device","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhspbi2c.inf","AMD SFH I2C Controller","ACPI\AMDI0011","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amdsfhspbi2c_Device","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhumdf.inf","AMD UMDF Sensor","ACPI\AMDI0080","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","1","amdsfhumdf_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared","2.15.0","SatisfiedByDocumentedReference"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhumdf.inf","AMD UMDF Sensor","ACPI\AMDI0080","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","1","amdsfhumdf_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared","2.15.0","SatisfiedByDocumentedReference"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhumdf.inf","AMD UMDF Sensor","ACPI\AMDI0080","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","1","amdsfhumdf_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared","2.15.0","SatisfiedByDocumentedReference"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdsfhumdf.inf","AMD UMDF Sensor","ACPI\AMDI0080","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","1","amdsfhumdf_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared","2.15.0","SatisfiedByDocumentedReference"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMD0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMD0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMD0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMD0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMDI0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMDI0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMDI0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMDI0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMDI0022","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMDI0022","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMDI0022","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amduart.inf","AMD UART Controller","ACPI\AMDI0022","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162E","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162E","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162E","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162E","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162F","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162F","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162F","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162F","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1668","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1668","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1668","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1668","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1669","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1669","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1669","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1669","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14CD&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14CD&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14CD&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14CD&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C0&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C0&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C0&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C0&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C1&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C1&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C1&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"4.11.15.342","d3_Data1.cab_1447e121998f\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C1&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
