"ReleaseVersion","ArtifactRole","InfRelativePath","Server","StaticAssessment","CanonicalStaticAssessment","SelectedHardwareIdCount","AsPublishedHardwareIdCount","ProjectionHardwareIdCount","RuntimeCompatibility"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\S6374639.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","251","251","251","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\S6374639.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","251","251","251","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\SSG\WT64A\amdssg64.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\SSG\WT64A\amdssg64.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\SSG\WT64A\amdssg64.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"21.Q4","WindowsServer","d0_winsvr2016-radeon-pro-software-21.q4-for-amd-radeon-pro-w6400.exe_e82d18f63ff6\Packages\Drivers\SSG\WT64A\amdssg64.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\AMDCAMERA\WT64A\amdcamera.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\AMDCAMERA\WT64A\amdcamera.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\AMDCAMERA\WT64A\amdcamera.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\AMDCAMERA\WT64A\amdcamera.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\AMDISP\WT64A\amdisp.inf","Windows Server 2016","REVIEW_REQUIRED","WdfRequirementReview","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\AMDISP\WT64A\amdisp.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\AMDISP\WT64A\amdisp.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\AMDISP\WT64A\amdisp.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\GC1029\WT64A\sensorGC1029.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\GC1029\WT64A\sensorGC1029.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\GC1029\WT64A\sensorGC1029.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\GC1029\WT64A\sensorGC1029.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\HM1092\WT64A\sensorHM1092.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\HM1092\WT64A\sensorHM1092.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\HM1092\WT64A\sensorHM1092.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\HM1092\WT64A\sensorHM1092.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV05C\WT64A\sensorOV05C.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV05C\WT64A\sensorOV05C.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV05C\WT64A\sensorOV05C.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV05C\WT64A\sensorOV05C.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV08X\WT64A\sensorOV08X.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV08X\WT64A\sensorOV08X.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV08X\WT64A\sensorOV08X.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV08X\WT64A\sensorOV08X.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV13B\WT64A\sensorOV13B.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV13B\WT64A\sensorOV13B.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV13B\WT64A\sensorOV13B.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\OV13B\WT64A\sensorOV13B.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\VD55G0\WT64A\sensorVD55G0.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\VD55G0\WT64A\sensorVD55G0.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\VD55G0\WT64A\sensorVD55G0.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDISP\VD55G0\WT64A\sensorVD55G0.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDNPUMCDM\WT64A\kipudrv.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDNPUMCDM\WT64A\kipudrv.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDNPUMCDM\WT64A\kipudrv.inf","Windows Server 2022","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\AMDNPUMCDM\WT64A\kipudrv.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpafd\wt64a\amdacpafd.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpafd\wt64a\amdacpafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","8","8","8","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpafd\wt64a\amdacpafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","8","8","8","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpafd\wt64a\amdacpafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","8","8","8","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbtacx\wt64a\amdacpbtacx.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbtacx\wt64a\amdacpbtacx.inf","Windows Server 2019","REVIEW_REQUIRED","WdfRequirementReview","17","17","17","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbtacx\wt64a\amdacpbtacx.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","17","17","17","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbtacx\wt64a\amdacpbtacx.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","17","17","17","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2022","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus\wt64a\amdacpbus.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus\wt64a\amdacpbus.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus\wt64a\amdacpbus.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus\wt64a\amdacpbus.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus\wt64a\amdacpbusext\amdacpbusext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus\wt64a\amdacpbusext\amdacpbusext.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus\wt64a\amdacpbusext\amdacpbusext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus\wt64a\amdacpbusext\amdacpbusext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacpbus2.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacpbus2.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacpbus2.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacpbus2.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","5","5","5","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacpbusext\amdacpbusext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacpbusext\amdacpbusext.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacpbusext\amdacpbusext.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacpbusext\amdacpbusext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacprgmext\amdacprgmext.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacprgmext\amdacprgmext.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacprgmext\amdacprgmext.inf","Windows Server 2022","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acpbus2\wt64a\amdacprgmext\amdacprgmext.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","4","4","4","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acphpd\wt64a\amdacphpd.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acphpd\wt64a\amdacphpd.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"26.7.1","Main","d0_whql-amd-software-adrenalin-edition-26.7.1-win11-b.exe_116c6269b767\Packages\Drivers\Audio\acphpd\wt64a\amdacphpd.inf","Windows Server 2022","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
