"ReleaseVersion","ArtifactRole","DriverComponent","InfRelativePath","Server","BaseBuild","AsPublishedStatus","ProjectionStatus","StaticAssessment","CanonicalStaticAssessment","WdfScope","Confidence","RuntimeCompatibility","AsPublishedModelsSections","ProjectionModelsSections","AsPublishedHardwareIdCount","ProjectionHardwareIdCount","KMDFDeclared","KMDFDocumented","KMDFObserved","UMDFDeclared","ManifestMatchCount"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpd.inf","Windows Server 2022","20348","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.33","","2.33.0","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpd.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","REVIEW_REQUIRED","WdfRequirementReview","InfWideConservative","STATIC_CANDIDATE","NotEstablished","amdacphpd_Device.NTamd64.10.0...22000","amdacphpd_Device.NTamd64.10.0...22000","1","1","","1.33","1.35","2.33.0","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdcomp.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdcomp.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","1","1","","1.27","1.27","","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdcomp.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","1","1","","1.33","","","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdcomp.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","1","1","","1.33","1.35","","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","2"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdext.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","4","4","","1.27","1.27","","2"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdext.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","4","4","","1.33","","","2"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdext.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","4","4","","1.33","1.35","","2"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPUsbAfd\WT64A\amdacpusb.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.15","1.19","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPUsbAfd\WT64A\amdacpusb.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","1.15","1.27","1.27","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPUsbAfd\WT64A\amdacpusb.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","1.15","1.33","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\ACPUsbAfd\WT64A\amdacpusb.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","1.15","1.33","1.35","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.19","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.27","1.27","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.33","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\HDABus\WT64A\amdhdaudbus.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64","AMD.NTAMD64","1","1","1.15","1.33","1.35","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2016","14393","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0;AMD.NTamd64.6.0;AMD.NTamd64.6.1;AMD.NTamd64.6.2;AMD.NTamd64.6.3","AMD.NTamd64.10.0;AMD.NTamd64.6.0;AMD.NTamd64.6.1;AMD.NTamd64.6.2;AMD.NTamd64.6.3","8","8","","1.19","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","8","8","","1.27","1.27","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","8","8","","1.33","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\HDMI\WT64A\AtihdWT6.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...22621","AMD.NTamd64.10.0...22621","8","8","","1.33","1.35","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SAFD\WT64A\amdsafd.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.15","1.19","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SAFD\WT64A\amdsafd.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","2","2","1.15","1.27","1.27","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SAFD\WT64A\amdsafd.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","2","2","1.15","1.33","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SAFD\WT64A\amdsafd.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","2","2","1.15","1.33","1.35","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWC\WT64A\amdsdwc.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.31","1.19","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWC\WT64A\amdsdwc.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","REVIEW_REQUIRED","WdfRequirementReview","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","1.31","1.27","1.27","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWC\WT64A\amdsdwc.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","1.31","1.33","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWC\WT64A\amdsdwc.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","1.31","1.33","1.35","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWS\WT64A\amdsdws.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.31","1.19","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWS\WT64A\amdsdws.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","REVIEW_REQUIRED","WdfRequirementReview","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","5","5","1.31","1.27","1.27","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWS\WT64A\amdsdws.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","5","5","1.31","1.33","","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWS\WT64A\amdsdws.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","5","5","1.31","1.33","1.35","","1"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWS\WT64A\amdsdwsext\amdsdwsext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWS\WT64A\amdsdwsext\amdsdwsext.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AmdDeviceExtensions.NTamd64.10.0...16299","AmdDeviceExtensions.NTamd64.10.0...16299","4","4","","1.27","1.27","","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWS\WT64A\amdsdwsext\amdsdwsext.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AmdDeviceExtensions.NTamd64.10.0...16299","AmdDeviceExtensions.NTamd64.10.0...16299","4","4","","1.33","","","0"
"24.Q4","RDNACombined","Audio","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Audio\SDWS\WT64A\amdsdwsext\amdsdwsext.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AmdDeviceExtensions.NTamd64.10.0...16299","AmdDeviceExtensions.NTamd64.10.0...16299","4","4","","1.33","1.35","","0"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\u0410304.inf","Windows Server 2016","14393","NotApplicableByBuild","ExplicitlyExcluded","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","ATI.Mfg.NTamd64.10.0.1;ATI.Mfg.NTamd64.6.0.1;ATI.Mfg.NTamd64.6.1.1;ATI.Mfg.NTamd64.6.2.1;ATI.Mfg.NTamd64.6.3.1","0","0","","1.19","","","1"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\u0410304.inf","Windows Server 2019","17763","NotApplicableByProductType","ProjectionCandidate","PATCH_CANDIDATE","ProjectionCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","ATI.Mfg.NTamd64.10.0.1..16299","0","4437","","1.27","1.27","","1"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\u0410304.inf","Windows Server 2022","20348","NotApplicableByProductType","ProjectionCandidate","PATCH_CANDIDATE","ProjectionCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","ATI.Mfg.NTamd64.10.0.1..16299","0","4437","","1.33","","","1"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\u0410304.inf","Windows Server 2025","26100","NotApplicableByProductType","ProjectionCandidate","PATCH_CANDIDATE","ProjectionCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","ATI.Mfg.NTamd64.10.0.1..16299","0","4437","","1.33","1.35","","1"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0...16299","AMD.Mfg.NTamd64.10.0...16299","1","1","","1.27","1.27","","0"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0...16299","AMD.Mfg.NTamd64.10.0...16299","1","1","","1.33","","","0"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\amdfdans\AMDFDANS.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.Mfg.NTamd64.10.0...16299","AMD.Mfg.NTamd64.10.0...16299","1","1","","1.33","1.35","","0"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.15","1.19","","","0"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMDFENDR_KM.NTAMD64.10.0...16299","AMDFENDR_KM.NTAMD64.10.0...16299","1","1","1.15","1.27","1.27","","0"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMDFENDR_KM.NTAMD64.10.0...16299","AMDFENDR_KM.NTAMD64.10.0...16299","1","1","1.15","1.33","","","0"
"24.Q4","RDNACombined","Display","d0_amd-software-pro-edition-24.q4-win10-win11-nov-rdna-combined.exe_cec8cd3ea04a\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMDFENDR_KM.NTAMD64.10.0...16299","AMDFENDR_KM.NTAMD64.10.0...16299","1","1","1.15","1.33","1.35","","0"
